url,full_text,retweet_count,views_count
https://twitter.com/JustMyNatureLK/status/1323665597213761536,"Here’s how we can increase the participation of women in environmental conservation!  

Our guest Columnist Tharanga Gunawardena sharing her insights   

#Justmynaturelk #shefornature #climatechangeandwomen #unwomen #environment #srilanka https://t.co/LuofTSCnVd",0,0
https://twitter.com/Jaffnaman/status/1308358426414796800,"Srilanka being progressive on gender equality is just a myth!!
With other progresses like literacy, healthcare and standard of living participation of women in leadership is dreadful!! How can Pakistan, Bangladesh and India can lead the way whilst Srilanka lagging behind!!!",2,0
https://twitter.com/MikeThibert/status/1293512632473997312,"Great blog by @arohabahuguna on @WorldBankWater support to address WASH gender disparities in #SriLanka:
• Prioritizes women &amp; other poor/vulnerable groups
• Builds period-friendly toilets in schools
• Ensures participation of women in leadership posts
https://t.co/VqBzqGx0vY",0,0
https://twitter.com/BuduMalli/status/1293392403668307971,"Political Participation of Women in Local Governance: A Case Study of Selected Local Government Bodies in Eastern #SriLanka (2018)
https://t.co/LKYL5D3RYq",0,0
https://twitter.com/KaruOnline/status/1283964844576772099,"One of the obviously underrepresented groups in Sri Lanka’s politics are women. Increasing participation of women at all levels of politics can bring more meaning, balance and diversity to governance. That benefits not only women, but the whole country.",5,0
https://twitter.com/mitalinikore/status/1228287523761188864,Presenting our research on falling labour force participation of #women in #India at the 3rd International #FutureofWomen2020 conference! @Tiikm_SriLanka #womensconference2020 #NikoreAssociatesConferencing https://t.co/vM5JWJ34rs,0,0
https://twitter.com/IFC_SouthAsia/status/1171737275853656069,"#WIMTop50 2019 showcase inspiring stories of empowered women who are powering sustainable growth in #SriLanka!

Why do we promote gender equality?

Because we believe that no country, community or economy can achieve its potential without the equal participation of women &amp; men!",1,0
https://twitter.com/NPeaceNetwork/status/1160784983965020161,"""Sri Lanka firmly believes that it is the meaningful participation of women in the international peace and security agenda that will bring about change in the world” – Dr. Amrith Rohan Perera.

Apply now for this year’s grants for #SriLanka! https://t.co/YhfJTxr4WY #NPeaceAwards https://t.co/E1ADsxBeWk",2,0
https://twitter.com/wcdsl/status/1141357364509102080,#WCDSL will be the driving force of the government’s policy on #womenempowerment whilst driving and influencing Sri Lanka’s economy by fair and equal participation of women in business. #womenintech #womenindigital #womenintechsrilanka #womenindigitalsrilanka,1,0
https://twitter.com/IFC_SouthAsia/status/1135772808850468865,"“Participation of women in the economic recovery will make it both sustainable as well as inclusive. We have to look at how best we can put women at the heart of the development process” - Amena Arif, IFC Country Manager for #SriLanka and Maldives
#WomenTop50 @WomeninManageme",3,0
https://twitter.com/ItsYakin/status/1130126057707696134,"In the last decade, Sri Lanka has seen women's participation in the labour force decline starkly. Can skill development be the solution for Sri Lanka's gender gap ? The IMF estimates that equal participation of women in the workforce will increase country's GDP manifold https://t.co/1pGFCTOqNL",0,0
https://twitter.com/ColomboPageNews/status/1116915705239228417,#IMF advises #SriLanka to pursue prudent policy mix ahead of electionsand to increase participation of women in labor force as part of labor reforms #SPRINGMEETINGS2019 https://t.co/2a0xqUMadj https://t.co/HxiKHDviML,0,0
https://twitter.com/IFC_SouthAsia/status/1114068174830489600,“The achievement of the #SheWorks #SriLanka partnership is a clear indication of the business case for #GenderSmart solutions and the vital role employers can play in improving the role and participation of women in the workplace” - IFC's Amena Arif,1,0
https://twitter.com/withthilina/status/1107870195626840064,Are we doing enough to increase political participation of women and youth in Sri Lanka? https://t.co/ehrIGosHIs,0,0
https://twitter.com/lbolbr/status/1107711322031120384,Are we doing enough to increase political participation of women and youth in Sri Lanka?  - https://t.co/AmM05HUEJ2 #SriLanka #lka https://t.co/Pma4omD8VE,0,0
https://twitter.com/lbolbr/status/1102880182753320960,"A sequence approach to enable greater participation of women in boards of listed companies. SEC will be encouraged to implement this proposal.
#SriLanka #slbudget2019 #SLbudget19 #lka https://t.co/BHlSxeZkh2",0,0
https://twitter.com/WorldBankSAsia/status/1098075355850723328,"It's your job is to help open doors &amp; support greater participation of women in the energy sector--&amp; challenge the belief technical fields are for boys only--Idah Z. Pswarayi-Riddihough, @WorldBank Country Director for #Maldives, #Nepal, and #SriLanka #WePOWERSouthAsia https://t.co/ApTD9Rrth1",6,0
https://twitter.com/ippfsar/status/1078516723022741506,"With the participation of women in the labour force fallen heavily over the past decade women in #Srilanka now are struggling to achieve parity in work and society. #WorkParity

https://t.co/YUm27a42Bo",1,0
https://twitter.com/via_campesina/status/1066619312780296192,"‘Without participation of women, there is no liberation’: Peasant women’s meeting in Sri Lanka https://t.co/Lq6GDmqu9i https://t.co/v2w7EuQOKg",2,0
https://twitter.com/peoplesdispatch/status/1066352887108788225,"'Without participation of women, there is no liberation’: Peasant women’s meeting in Sri Lanka @via_campesina 
https://t.co/Y5Hg4BM6Qv",0,0
https://twitter.com/bfonseka/status/1066234137068097536,Important discussion organised by @womenandmedia on the political &amp; #ConstitutionalCrisisSriLanka  with the participation of women from different areas in #SriLanka https://t.co/HRGBKOhu18,4,0
https://twitter.com/GrOW4Women/status/1034857336811081729,"Most recent addition to the @GrOW_Research working paper series compares labour force participation of women heads of household, with women in male-headed households in #SriLanka. #womensemployment",3,0
https://twitter.com/GrOW_Research/status/1034821050868137990,"NEW WORKING PAPER compares labour force participation of women heads of household with women in male-headed households in Sri Lanka, presents findings from @iceslk-led and @GrOW4Women-funded study. 
Read it here: https://t.co/5kI4Q3UNKi https://t.co/nwwH3l9jaF",4,0
https://twitter.com/werc_sl/status/1032517549014114304,National Chamber of Exporters (NCE) recently held a forum titled ‘Women to the Fore in Exports’ to encourage increased participation of women in the economic development of Sri Lanka. https://t.co/048ErXlw5p,0,0
https://twitter.com/UKinSriLanka/status/1014056070723932161,"Let’s #TalkDemocracy 

During democracy week, we are hearing from our partners on what democracy means to them.  

Chevening Alumnus Sanjendra speaks on his work to increase the political participation of women in northern #SriLanka

https://t.co/jvaqEGoXmg https://t.co/pTzKWxO3WD",1,0
https://twitter.com/generation_sl/status/1009679107775295489,Hashtag Generation is at the Policy Dialogue on improving the political participation of women and underrepresented groups discussing the possible policy interventions on amending the #MMDA and  the rising concerns on #FemaleGenitalMutilation in #SriLanka https://t.co/7LrB1TnxLJ,0,0
https://twitter.com/Rauff_Hakeem/status/1004892413070958593,"Robust reforms to address lacuna in legislature affecting labour force participation of #women in Sri Lanka are a MUST.  Inclusive practices in maternity benefits; nurses'/midwifery sector wages, Muslim nurses' appeal for suitable attire to work are crucial.",1,0
https://twitter.com/ItsYakin/status/995214920475029504,Women may account for half of the world’s population but their representation in parliament was recorded at only 22.1%. The participation of women in politics in Sri Lanka is often led by men’s approval &amp; their perception about women’s role in the political arena #lka,1,0
https://twitter.com/Mushahid/status/977243617436856320,Morale-boosting to watch today’s impressive Pakistan Day parade by all three services of our Armed Forces with impressive participation of women demonstrating unity in diversity plus friends like President of Sri Lanka;also displayed huge advances in indigenous Defence technology,8,0
https://twitter.com/EstherMacGY/status/973113047232536576,"For #IWD2018@wuscSL joined hands with The Asia Foundation, the Solidarity Centre &amp; the British Council to discuss the participation of #women in #SriLanka's tourism sector. Thank you to @RosySenanayake and H.E @JamesDauris for their presence and continuous support. https://t.co/vSgvMxKUDw",6,0
https://twitter.com/UPRinfo/status/955478650647973890,.@mission_russian and #SriLanka recommend @UAEMISSIONGENF to improve and promote participation of #women in public life and politics. #WomensRights #UPR29,0,0
https://twitter.com/mplreforms/status/955283271591510016,"@groundviews @MaatramSL @FT_SriLanka @bbcsinhala @HarshadeSilvaMP @MaithripalaS 5. Ensure that any and all amendments considered to the MMDA are in keeping with equality and non-discrimination between Muslim men and women and formulated with full engagement and participation of women’s groups.

#MMDAreforms #lka #MuslimFamilyLaw https://t.co/dVzT5gIef4",6,0
https://twitter.com/CPASL/status/940797786676695041,@Int_IDEA .@PSaravanamuttu addresses issue of corruption &amp; participation of women in politics as having specific impacts on democracy in #SriLanka. #lka,1,0
https://twitter.com/unwomenindia/status/865228024597368834,#SriLanka PM @RW_UNP calls for more participation of women in businesses https://t.co/W21KGGAKDH v @ColomboPageNews cc: @rebeccaunwomen #lka,2,0
https://twitter.com/ZahraLodhi1/status/838277739446734848,WorldBankSAsia: The participation of women can be a game changer in the use of #ICT for #SriLanka’s  development. … https://t.co/ykkTIQxeFM,0,0
https://twitter.com/SinigdhoSakal/status/838276454219673600,WorldBankSAsia: The participation of women can be a game changer in the use of #ICT for #SriLanka’s  development. … https://t.co/EmET9u7PwW,0,0
https://twitter.com/WorldBankSAsia/status/838275402137239552,The participation of women can be a game changer in the use of #ICT for #SriLanka’s  development. Agree? https://t.co/xEW2smiRWb,0,0
https://twitter.com/IWRAW_AP/status/834345094933274624,"#66CEDAW asks #Srilanka re: meaningful participation of women in peaceprocess and policymaking,queries militarization/grabs of land #CEDAWSL",0,0
https://twitter.com/newsradiolk/status/821261116944814080,Ensure greater participation of women in politics- CPA https://t.co/EWXtR7vp42 #srilanka #lka,0,0
https://twitter.com/EconomistEvents/status/804297795381301248,"""Sri Lanka has just 3% participation of #women in politics; that will change in 2017."" - #SriLanka PM @RW_UNP at #TheWorldin",2,0
https://twitter.com/Mordistan/status/693351761784909825,* Canada's envoy in Sri Lanka launches initiative to increase participation of women in parliament https://t.co/wCg8qvnYJl,0,0
https://twitter.com/ColomboPageNews/status/693113880621518849,#Canada HC in #SriLanka launches initiative to increase participation of women in parliament @CanHCSriLanka https://t.co/7S1Mr1cfkS,4,0
https://twitter.com/sadafliaquat1/status/674178625424465921,#SDC2015 #SAES2015 @SDPIPakistan effectetive #participation  of #women  in discussion should be ensured said by Ms. Premaratne 4m #srilanka,7,0
https://twitter.com/Prsnnta/status/603884801586790400,"#SriLanka needs to look to balance th participation of women in th labour force of the country say senior economists.
http://t.co/c1z3NXAcJZ",0,0
https://twitter.com/Brad_Pokorny/status/528103391416041472,"Sri Lanka: recommends that Iran continues effort to increase the participation of women in political, public and professional sphere",0,0
https://twitter.com/IMADR_Geneva/status/519496138643484672,"#UN #HRCttee expressed concern of ""extremely low level of participation of #women in the Parliament"" in #SriLanka",0,0
https://twitter.com/CCPR_Centre/status/519490840683896832,#HRCtte extremely concerned about low participation of women in political decision making in #SriLanka and discriminatory laws against women,5,0
https://twitter.com/BritaFS/status/519437378495053824,#GrOWworkshop Sri Lanka lowest labour force participation of women in South Asia - why is it so low compared to other postconflict countries,0,0
https://twitter.com/DushiYanthini/status/468325957661896704,"""Statistics reveal participation of women in SriLanka's economy is stagnant over last 10 years&amp;it was around 32%""~Dr.Nishadi Somaratne. #LKA",0,0
https://twitter.com/womenandmedia/status/445186810247782401,The Inter-Parliamentary Union and UN Women has identified that Sri Lanka has a low participation of women in... http://t.co/oLMkg1QCgS,2,0
https://twitter.com/Anjalaf/status/306606862013460482,Participation of women in computing to be boosted in Sri Lanka http://t.co/BUrIb4QMFj,0,0
https://twitter.com/Mohenesh/status/305996900149116929,RT @readmelk: Participation of women in computing to be boosted in Sri Lanka! http://t.co/zOgyRG4AL8 #lka,0,0
https://twitter.com/arteculate/status/305943412576776192,Participation of women in computing to be boosted in Sri Lanka! http://t.co/jMozXeSFw2 #lka,0,0
https://twitter.com/The_Advocates/status/206050796914216960,#UPR13 draft report: #Morocco agrees to continue increasing participation of women in public life &amp; government. (#SriLanka #Egypt #Greece),0,0
https://twitter.com/SarahAshaya/status/425811108885045250,Increasing Political participation of women is a must in #srilanka but are some of the current candidates even close to be a leader?,0,0
https://twitter.com/LNWMEDIANETWORK/status/1749638082452680727,"Parliament Secretary General dismisses constant sexual harassment claims, calls such reports baseless @ParliamentLK #SriLanka #lka #LNW 

https://t.co/2gL1S0sC6D https://t.co/dFpxnEXAiB",0,12
https://twitter.com/LankaOnline/status/1735707355550257405,Mahinda says SLPP members were harassed behind false front of Aragalaya: Former President Mahinda Rajapaksa says a special commission should be appointed to investigate the incidents of harassment experienced by Sri Lanka Podujana Peramuna (SLPP) members… https://t.co/s5ONbyfN2F https://t.co/FD1UAeas16,0,32
https://twitter.com/TheMorningLK/status/1734068857977897234,"Countering harassment in public transport: LPBOA blames Transport Min. for dragging its feet | The Daily Morning
Details 
https://t.co/uZk746YyTp
#Trending #SriLanka #lka #srilankadaily #srilankan #SriLankaNews #SriLankaNewsToday",0,156
https://twitter.com/TheMorningLK/status/1734047854497341825,"Countering harassment in public transport: LPBOA blames Transport Min. for dragging its feet | The Daily Morning  
Details 
https://t.co/uZk746YyTp
#Trending #SriLanka #lka #srilankadaily #srilankan #SriLankaNews #SriLankaNewsToday",0,172
https://twitter.com/Adepoju89500205/status/1734047841478136161,"@sharp_shuta_ @AbbasId_ris @i_am_Dike @Letter_to_Jack Lol...  it has impact, the government felt threatened and the endsars  protest was about SARS harassment,  the truth is SARS was dissolved... the protest served it purpose even though it doesn't end well or as people expected.

If you're current, you'll Know about Sri Lanka… https://t.co/LlHrMZCXw5",0,37
https://twitter.com/LankaXpressNews/status/1732941512303091902,"Walkie-Talkie system for private buses to minimize harassment
-DailyMirror
#LKA #SriLanka",0,31
https://twitter.com/Dailymirror_SL/status/1732785482503958751,"Walkie-Talkie system for private buses to minimize harassment
#DailyMirror #SriLanka 
https://t.co/bLOmsUoi37",3,3758
https://twitter.com/CIVICUSMonitor/status/1732264134534893947,"#SriLanka has been downgraded to 'Repressed' in new ratings report:

❌Restrictions &amp; excessive force around protests
❌Surveillance &amp; harassment of activists &amp; journalists
❌Restrictive laws used to stifle dissent

Press release (#PeoplePower2023):
https://t.co/mPlx7XV1x3 https://t.co/0kASjKl0yW",8,895
https://twitter.com/LHeightonGinns/status/1732066604337258826,"Sri Lanka had the world's first female Prime Minister, but only a third of Sri Lankan women work.

We hear about the harassment and social exclusion faced by independent women in a 'culture of impunity'.

My latest for the BBC World Service: https://t.co/bD5BoCb4bd https://t.co/IUADz5DWGl",0,78
https://twitter.com/TheMorningLK/status/1731561470989832306,"EDITORIAL ✒️| Snuffing out sexual harassment | The Daily Morning  
Details 
https://t.co/OS98RMtbZC
#Trending #SriLanka #lka #srilankadaily #srilankan #SriLankaNews #SriLankaNewsToday",0,160
https://twitter.com/MawrataNewslk/status/1731531954028187754,"Reducing Workplace Sexual Harassment: Three Barriers and Solutions Identified I Sri Lanka Latest News
https://t.co/g4otiW8Sgc",0,7
https://twitter.com/WedabimaL/status/1731335004708610383,"Let's create a respectful society free of violence and harassment for women and girls!
https://t.co/JqkAPoCT3I
#unionstrong #16DaysOfActivism2023 #16DaysOfActivismAgainstGBV #SriLanka #srilankan",1,59
https://twitter.com/MawrataNewslk/status/1731171842256154702,"Ramzy sought police protection but instead faced months of harassment I Sri Lanka Latest News
https://t.co/3t0AN8oRky",0,9
https://twitter.com/WBG_Gender/status/1730602755255902461,"@IFC_org study in #SriLanka found that #GBV &amp; harassment linked to work cost the nine participating companies at least $1.7 million every year, including costs with employees’ absenteeism and presenteeism.  
Read: https://t.co/x3Wj6uZBJO #16days #RespectfulWorkplaces",0,51
https://twitter.com/ParliamentLK/status/1730210369199829025,"‘Know Your Rights’ - Handbook on Preventing Sexual Harassment at the Workplace launched under the patronage of Speaker Hon. Mahinda Yapa Abeywardena

 https://t.co/307ocgQxG0

#SLparliament #lka #SriLanka #9thParliamentLK #KnowYourRights #16DaysOfActivism #EndGBV",1,366
https://twitter.com/ILOColombo/status/1730157517148242022,"ILO #SriLanka joined @UNSriLanka, GOSL march to raise awareness, urge action to #EndViolence against #women &amp; girls.
The @UN agency for the world of work, @ilo works with gov, unions and employers to ensure violence + harassment free workplaces.
#RatifyILOC190 #NoExcuses #16days https://t.co/RymO5fMtXY",1,352
https://twitter.com/dabindu/status/1729358691416346700,"Dabindu Collective proudly launched 2 crucial books on 26th of November.
""Sexual and Reproductive Health Among Garment Factory Workers in Sri Lanka""
""Report on the Violation of C-190 Convention on Violence and Harassment of the ILO in FTZs in Gampaha District"" https://t.co/YTqOZlJdf9",0,24
https://twitter.com/kulanthisilva/status/1728254590519562464,"Thank you, @EU_in_Sri_Lanka, @UNFPA, @UNFPASriLanka, and @unwomenSriLanka, for addressing the physical, verbal &amp; psychological abuse and harassment of women in politics. If even the women in politics are not spared, it paints a distressing picture of the plight faced by ordinary…",6,5270
https://twitter.com/TheMorningLK/status/1749635567363702833,"CID handling P’ment staff sexual harassment incident  | The Daily Morning  
Details 
https://t.co/WHlU6UWL2d
#Trending #SriLanka #lka #srilankadaily #srilankan #SriLankaNews #SriLankaNewsToday",0,127
https://twitter.com/IFEX/status/1727185177531600985,"Sri Lanka: “The government must put an end to the long-standing pattern of relentless harassment targeting Tamil journalists covering human rights violations impacting their community,” said @cpjasia program coordinator @behlihyi https://t.co/xDpjzrPCq5 @pressfreedom",2,300
https://twitter.com/moizesufally/status/1726829149707436108,Ranjith Bandara named as COPE Chairman behind harassment incident - Sri Lanka Mirror - https://t.co/PN1RyZBakv #GoogleAlerts,0,8
https://twitter.com/IFEX/status/1726777496572510698,"#SriLanka: “The government must put an end to the long-standing pattern of relentless harassment targeting Tamil journalists covering human rights violations impacting their community,” said @cpjasia program coordinator @behlihyi https://t.co/zc4NN0RIoZ",1,284
https://twitter.com/KirbyslA/status/1726515358310510798,@AlwisInoka @SwissAmbLKA @GotabayaR Ganiyaa was sponsored and employed by this embassy and luckily she couldn’t leave Srilanka and after many years she was found guilty for False Complaints and she was asked to pay a Fine (White Van and Sexual Harassment),0,21
https://twitter.com/MawrataNewslk/status/1726489870837883259,"'I deny the accusation of sexual harassment! Investigate immediately! If proven, I will resign! If it is a lie, those who accused should be punished '! COPE Chairman Ranjit Bandara tells Parliament! VIDEO I Sri Lanka Latest News
https://t.co/bJ8wVLuWs6",0,11
https://twitter.com/SriLankaMirror/status/1749450623651860834,"Reports citing inaction over harassment against women, false – Parliament SG

#lka #SriLanka #harassment 
@ParliamentLK 

https://t.co/zR30og5tHs",0,104
https://twitter.com/SriLankaMirror/status/1749450564566663403,"කාන්තා හිංසන චෝදනා ගැන පියවර ගන්නැති කතා බොරු  – පාර්ලිමේන්තුවේ මහලේකම්

#lka #SriLanka #harassment 
@ParliamentLK 

https://t.co/YZnaxozfgk",0,108
https://twitter.com/THIRU1231/status/1748255517846470883,@imPratapSolanki Women harassment has also been described in Ramayana in the form of Sita in Srilanka gardens &amp; forests So it may not be that much more important than consecration where voters concentration prevails,0,115
https://twitter.com/SriLankaMirror/status/1726454256331362397,"Ranjith Bandara named as COPE Chairman behind harassment incident

#lka #SriLanka @ParliamentLK #COPE #sexualharassment @HeshaWithanage #RanjithBandara @charith9

 https://t.co/S0JHmpMy5n",0,90
https://twitter.com/vikalpavoices/status/1714143933108756818,"'....Such measures, we believe, can create a progressive environment on the Sri Lankan social media sphere, to ensure beneficial experiences, devoid of harassment for all users.'' https://t.co/URThJjc4B2 #EngageSMinSL #socialmedia #srilanka #lka",4,369
https://twitter.com/lankafiles/status/1713921524862738748,"@HRCSriLanka meets #SriLanka civil society representatives to hear their experiences and concerns including threats to democratic and civic space in Sri Lanka, the harassment and intimidation of human rights defenders in the course of their work. https://t.co/W7MhFLcuZX",1,682
https://twitter.com/MarijaA02340591/status/1745336389720236503,"Since I left #SriLanka I can share my experience. So, I've been to 65 countries but the sexual harassment of horny guys on Sri Lanka was on a different level. #SriLanka2024 #sexualharassment #solotraveling",0,39
https://twitter.com/IFEX/status/1725628669475844202,Sri Lanka: The two journalists believe that the incident is another form of harassment intended to muzzle their reporting on farmers and marginalized communities https://t.co/V2oi87ZmrL @pressfreedom,0,245
https://twitter.com/SerendibNow/status/1725470877670838580,"කෝප් කමිටුවේ ලොක්කෙකුට ලිංගික හිංසන චෝදනා

Cop committee boss accused of sexual harassment

#SerendibNow #SriLanka #Cope #SexualHarssment
https://t.co/ffAtpwY000 https://t.co/Kt54eniMPM",0,12
https://twitter.com/IFEX/status/1725204638125691361,Sri Lanka: The two journalists believe that the incident is another form of harassment intended to muzzle their reporting on farmers and marginalized communities https://t.co/V2oi87ZmrL @cpjasia,0,163
https://twitter.com/HRF/status/1724189858455773467,"4/ HRF strongly condemns Sri Lanka’s continued harassment of journalists, and calls on the regime to respect the right to freedom of expression. #JournalismIsNotACrime",0,637
https://twitter.com/ItsYakin/status/1723300177220624676,"In 2022, female labour force participation in Sri Lanka was 33.1% &amp; was ranked 116 out of 156 countries for having one of the biggest gender gaps in terms of labour force participation. Furthermore, sexual harassment is also a factor that contributes to low female participation https://t.co/qN7thfqrj7",0,173
https://twitter.com/Ceylonnewslk/status/1722830110611394967,International watchdog urges Sri Lanka to stop harassment of Tamil journalists https://t.co/Pibwqm0Heg #SriLanka @CPJAsia,2,135
https://twitter.com/GoruRajeev/status/1721142522502914313,@daniel86cricket No debts no women harassment no corruption no SRI LANKA,0,20
https://twitter.com/abhaysingh_13/status/1717538601037124074,"Sri Lanka defeated Eng by 8 wickets! Complete Harassment for Eng 

#ENGvsSL #ENGvSL https://t.co/mUJSmpH46w",0,190
https://twitter.com/exfrotezter/status/1715449881475879177,"Physical abuse and harassment of a woman parliamentarian by @sjbsrilanka MP Sujith Sanjaya Perera, who should be arrested.

We all know that the parliament is a hostile place for women. Shame on SJB and @sajithpremadasa
#SriLanka https://t.co/bb3dSy2w0j",11,2772
https://twitter.com/palithak1/status/1715430006191517744,"Shame on these 2 Male MPs in Srilanka parliament. Srilanka public must come forward to protect and safeguard Women from these male thugs.
They should send for rehabilitation Centre and jail for public harassment of women in Srilanka",0,39
https://twitter.com/SweetrosesTrin1/status/1714592058105610557,"@lankaunited99 @kulanthisilva To attack back there are policies n laws charted by world organizations to protect humanity . That's what I m asking how come isreal and srilanka are using same method in violatin human rights  
Who has  women and children harassment &amp; HR violation charges ?
SL war criminals",0,32
https://twitter.com/labourstart/status/1711741867967033775,"IndustriALL_GU: Young unionists in Sri Lanka and Pakistan discussed️ #JustTransition, the role of trade unions, GBV and harassment in workshops supported by Swedish affiliate @uniontounion 

https://t.co/3D2Qqs2pZE",0,346
https://twitter.com/deshahithaishi/status/1697623768364098027,"@DilankaGamage @RARE_SriLanka @NalakaG If one is sincerely concerned about the welfare of animals, then ones focus will not be only on a given instance of alleged harassment of elephants.

It will be more holistic and broader than that.",0,46
https://twitter.com/OfDalston/status/1697447581775741365,"@TomLondon6 Zimbabwe - Arbitrary Arrest: The government regularly used arbitrary arrest and detention as tools of intimidation and harassment, especially against political activists, civil society members, journalists, attorneys, and ordinary citizens asserting their rights.
Sri Lanka - The…",1,32
https://twitter.com/OfDalston/status/1697428596741075312,"(2)

Zimbabwe - Arbitrary Arrest: The government regularly used arbitrary arrest and detention as tools of intimidation and harassment, especially against political activists, civil society members, journalists, attorneys, and ordinary citizens asserting their rights.

Sri Lanka…",0,49
https://twitter.com/CPJAsia/status/1696962268997566592,"#SriLanka: Authorities must investigate the recent harassment of freelance Tamil journalists Selvakumar Nilanthan, Valasingham Krishnakumar, and Antony Christopher Christiraj and hold the perpetrators responsible.
https://t.co/qxIJNEgu9k",10,2761
https://twitter.com/SweetrosesTrin1/status/1695036230617166064,"@LGlobalcitizen @SarahLGates1 One sided huh ? Don't u see the harassment,  murders and forced disappearances conducted by srilankan state which is still dooming them ?
As an Indian you shouldnt  support srilanka who gave base for Pak in 1971 war and untrustworthy friend! Waste of time with fake pro Indians",0,26
https://twitter.com/Ru173418052/status/1694338945948041336,@RehanJayawick .First go learn what's harassment is @RehanJayawick. Like how drug lords teaching the world on how it should work. #SriLanka,0,178
https://twitter.com/SriRise/status/1693182523717869787,"@MarketNewsLK First provide a positive experience for tourists. Almost no one wants to come back to Sri Lanka because they have an overall negative experience here with the people, the harassment, the reckless and dangerous driving, trash burning, etc. Nature great, people",0,228
https://twitter.com/dt_next/status/1692437424939385013,"Fishermen welfare conference chaired by TN CM Stalin in Ramanathapuram condemns harassment, attacks on Indian fishers by SL navy

#CMStalin #MKStalin #fishermen #Ramanathapuram #SriLanka #SriLankaNavy",0,162
https://twitter.com/nomadic_sanjee/status/1689673425311125505,"Just a small detail. It's not the first time Kulanthi brings in harassment claims against activists whenever the govt is in trouble. With @sanjanah
an article from 2014 was highlighted to distract #SriLanka during the height of #Aragalaya. https://t.co/CSgB1Lt6UI https://t.co/1EcTSPYF8n",2,933
https://twitter.com/Dailymirror_SL/status/1688867054374535168,"Internal probe over sexual harassment on female employees in Parliament: Dy Speaker
#DailyMirror #SriLanka 

https://t.co/0glXUbewLp",0,858
https://twitter.com/SriLankaMirror/status/1687499621529214976,"Special committee in search of harassers at Parliament complex

https://t.co/7OMyhVy6C4

#lka #SriLanka
@ParliamentLK
#harassment #committee",0,59
https://twitter.com/Devi_Uvacha/status/1744765772491055373,"Translation-
Lord Ram is a murderer 
Lord Ram is a casteist
Lord Ram should be booked under  women Harassment 
Lord Ram destroyed Srilanka",2,254
https://twitter.com/SriLankaMirror/status/1687499263268536320,"මැතිසබේ සල්ලාලයන් සොයන්න ත්‍රිපුද්ගල කමිටුවක්

https://t.co/Q8s0eDuarN

#lka #SriLanka 
@ParliamentLK #harassment #committee",0,61
https://twitter.com/IndustriALL_GU/status/1711739538454823094,"Young unionists in Sri Lanka and Pakistan discussed️ #JustTransition, the role of trade unions, GBV and harassment in workshops supported by Swedish affiliate @uniontounion 

https://t.co/faWiat9Jaj",1,189
https://twitter.com/ashanddb/status/1687240798059069443,But @RW_UNP @Jamz5251 and @Dailymirror_SL think an off key anthem is #srilanka s biggest problem #sexual #harassment #lka #corruption,0,222
https://twitter.com/DeepakInsights/status/1711667630216499260,"@Princez2593 @segfaultvicta My hope is to see Sri Lanka become a peaceful multi-ethnic democracy. Even if the government must be unitary and not federal, some amount of devolution to provincial governments would be help. At least policing and land, so that the people can live without harassment.",0,34
https://twitter.com/AsianMirror/status/1686263759386607616,“Me Too” in Sri Lanka Parliament: Female Staffers Raise Allegations of Workplace Sexual Harassment  https://t.co/3FYr6iXXFK,0,122
https://twitter.com/SolidarityCntr/status/1709237446687264807,The @SolidarityCntr office in #SriLanka organized a comprehensive awareness program on gender-based violence and harassment (#GBVH) with four trade unions and one civil society organization. A total of 26 dedicated members working in various fields participated in the program. https://t.co/6ngR7t3TsM,2,218
https://twitter.com/Brut_Pakistan1/status/1685254639573417984,"After seeing this ad, you won't ever post images of your children online
Click the following link for more details:
https://t.co/SYuXPHnLmv
.
.
#ella #srilanka #love #travel #kandy #srilankatravel #visitsrilanka #ellasrilanka #harassment #metoo #sexualharassment #women https://t.co/K5FB5Rd5fN",0,45
https://twitter.com/LahiruDesilva15/status/1684584415706456064,@INCIndia Because of solid waste in sri lanka..due to their attack on me following congress....due to harassment by solid waste unit in sri lanka...I HAVE TO UNFOLLOW YOU...WITH OUT ME.U CNT WIN......blame on solid waste unit in sri lanka...,0,61
https://twitter.com/AsianMirror/status/1708724551339917571,Bar Association of Sri Lanka Urges Chief Justice to Investigate Resignation of Mullaithivu District Judge Amidst Threats and Harassment https://t.co/txo206NPwA,0,70
https://twitter.com/SriRise/status/1683496896432861185,"@BuhardeenImtiaz why would any tourist come to Sri Lanka to be quite honest? Zero road safety, everyone driving like a maniac. Ugly billboards and advertisements everywhere. All cities look the same when sitting in a car. Trash being burned. Horrible customer service. Sexual staring/harassment...",0,45
https://twitter.com/ICLMG/status/1707907830668316865,"@timmcsorley - #Interpol: multi-million $ “#predictiveanalytics” system under construction

- #Bangladesh: Government must cease enforced disappearances, stop harassment of the victims’ families &amp; hold perpetrators accountable

- “If We Raise Our Voice They Arrest Us”: #SriLanka 6/",0,38
https://twitter.com/VJsapps/status/1682540586178412544,@JeevanThondaman @RW_UNP @narendramodi OCI for Indian Tamils in Srilanka continues to be problem.  Indians who move back in 70sand 80s having Indian passport now continue to face harassment in india at FRRO . Delhi continues to do very little for Indian Tamils in Srilanka. Just read @Meerasrini stories on their plight,0,385
